Unnamed: 0,Date,tmax,tmin,prcp
28803,1972-11-10,66.0,39.0,0.0
28804,1972-11-11,62.0,39.0,0.5
28805,1972-11-12,65.0,42.0,0.07
28806,1972-11-13,67.0,40.0,0.0
28807,1972-11-14,59.0,46.0,0.98
28808,1972-11-15,68.0,44.0,0.02
28809,1972-11-16,67.0,45.0,0.9
28810,1972-11-17,59.0,42.0,0.32
28811,1972-11-18,69.0,39.0,0.02
28812,1972-11-19,67.0,40.0,0.0
28813,1972-11-20,67.0,40.0,0.0
28814,1972-11-21,71.0,37.0,0.0
28815,1972-11-22,68.0,35.0,0.0
28816,1972-11-23,68.0,42.0,0.0
28817,1972-11-24,72.0,34.0,0.0
28818,1972-11-25,75.0,37.0,0.0
28819,1972-11-26,82.0,41.0,0.0
28820,1972-11-27,80.0,42.0,0.0
28821,1972-11-28,78.0,41.0,0.0
28822,1972-11-29,78.0,41.0,0.0
28823,1972-11-30,80.0,37.0,0.0
28824,1972-12-01,82.0,36.0,0.0
28825,1972-12-02,78.0,36.0,0.0
28826,1972-12-03,67.0,45.0,0.0
28827,1972-12-04,55.0,49.0,1.18
28828,1972-12-05,56.0,36.0,0.02
28829,1972-12-06,56.0,45.0,0.0
28830,1972-12-07,53.0,37.0,0.36
28831,1972-12-08,56.0,45.0,0.42
28832,1972-12-09,50.0,39.0,0.15
28833,1972-12-10,49.0,41.0,0.02
28834,1972-12-11,54.0,36.0,0.0
28835,1972-12-12,58.0,28.0,0.0
28836,1972-12-13,58.0,35.0,0.0
28837,1972-12-14,64.0,29.0,0.0
28838,1972-12-15,70.0,29.0,0.0
28839,1972-12-16,76.0,35.0,0.0
28840,1972-12-17,67.0,43.0,0.0
28841,1972-12-18,78.0,42.0,0.0
28842,1972-12-19,70.0,41.0,0.0
28843,1972-12-20,78.0,42.0,0.0
28844,1972-12-21,79.0,42.0,0.0
28845,1972-12-22,75.0,41.0,0.0
28846,1972-12-23,70.0,45.0,0.0
28847,1972-12-24,65.0,45.0,0.0
28848,1972-12-25,81.0,48.0,0.0
28849,1972-12-26,79.0,49.0,0.0
28850,1972-12-27,78.0,48.0,0.0
28851,1972-12-28,65.0,41.0,0.0
28852,1972-12-29,62.0,29.0,0.0
28853,1972-12-30,68.0,29.0,0.0
28854,1972-12-31,67.0,28.0,0.0
28855,1973-01-01,63.0,35.0,0.0
28856,1973-01-02,67.0,30.0,0.0
28857,1973-01-03,59.0,40.0,0.02
28858,1973-01-04,51.0,42.0,0.52
28859,1973-01-05,58.0,29.0,0.02
28860,1973-01-06,59.0,26.0,0.0
28861,1973-01-07,57.0,30.0,0.0
28862,1973-01-08,62.0,33.0,0.0
28863,1973-01-09,58.0,46.0,0.19
28864,1973-01-10,63.0,46.0,0.22
28865,1973-01-11,69.0,38.0,0.0
28866,1973-01-12,69.0,40.0,0.0
28867,1973-01-13,79.0,40.0,0.0
28868,1973-01-14,78.0,43.0,0.0
28869,1973-01-15,71.0,46.0,0.0
28870,1973-01-16,60.0,52.0,0.4
28871,1973-01-17,60.0,43.0,0.71
28872,1973-01-18,64.0,36.0,0.0
28873,1973-01-19,57.0,43.0,0.63
28874,1973-01-20,58.0,29.0,0.0
28875,1973-01-21,54.0,31.0,0.0
28876,1973-01-22,65.0,31.0,0.0
28877,1973-01-23,68.0,32.0,0.0
28878,1973-01-24,70.0,31.0,0.0
28879,1973-01-25,61.0,33.0,0.0
28880,1973-01-26,60.0,40.0,0.14
28881,1973-01-27,67.0,33.0,0.0
28882,1973-01-28,75.0,33.0,0.0
28883,1973-01-29,74.0,36.0,0.0
28884,1973-01-30,58.0,35.0,0.05
28885,1973-01-31,63.0,45.0,0.02
28886,1973-02-01,70.0,38.0,0.0
28887,1973-02-02,70.0,40.0,0.0
28888,1973-02-03,65.0,45.0,0.1
28889,1973-02-04,64.0,45.0,0.14
28890,1973-02-05,62.0,40.0,0.0
28891,1973-02-06,63.0,50.0,0.24
28892,1973-02-07,62.0,50.0,0.05
28893,1973-02-08,64.0,40.0,0.0
28894,1973-02-09,66.0,46.0,0.0
28895,1973-02-10,59.0,41.0,0.0
28896,1973-02-11,61.0,47.0,0.89
28897,1973-02-12,60.0,48.0,0.38
28898,1973-02-13,61.0,44.0,0.42
28899,1973-02-14,63.0,40.0,0.0
28900,1973-02-15,61.0,45.0,0.05
28901,1973-02-16,68.0,47.0,0.0
28902,1973-02-17,69.0,38.0,0.0
28903,1973-02-18,70.0,38.0,0.0
28904,1973-02-19,74.0,37.0,0.0
28905,1973-02-20,73.0,44.0,0.0
28906,1973-02-21,69.0,53.0,0.02
28907,1973-02-22,65.0,47.0,0.0
28908,1973-02-23,71.0,46.0,0.0
28909,1973-02-24,68.0,43.0,0.0
28910,1973-02-25,71.0,43.0,0.0
28911,1973-02-26,74.0,43.0,0.0
28912,1973-02-27,70.0,44.0,0.0
28913,1973-02-28,63.0,53.0,0.61
28914,1973-03-01,64.0,45.0,0.0
28915,1973-03-02,65.0,46.0,0.0
28916,1973-03-03,68.0,42.0,0.0
28917,1973-03-04,61.0,48.0,0.2
28918,1973-03-05,60.0,48.0,0.26
28919,1973-03-06,61.0,48.0,0.28
28920,1973-03-07,62.0,45.0,0.45
28921,1973-03-08,53.0,45.0,0.9
28922,1973-03-09,63.0,40.0,0.0
28923,1973-03-10,61.0,40.0,0.0
28924,1973-03-11,56.0,47.0,0.56
28925,1973-03-12,58.0,40.0,0.2
28926,1973-03-13,55.0,41.0,0.19
28927,1973-03-14,62.0,35.0,0.16
28928,1973-03-15,69.0,36.0,0.0
28929,1973-03-16,72.0,38.0,0.0
28930,1973-03-17,63.0,44.0,0.0
28931,1973-03-18,64.0,46.0,0.0
28932,1973-03-19,63.0,44.0,0.0
28933,1973-03-20,57.0,44.0,0.61
28934,1973-03-21,58.0,40.0,0.13
28935,1973-03-22,58.0,44.0,0.43
28936,1973-03-23,64.0,37.0,0.0
28937,1973-03-24,68.0,40.0,0.0
28938,1973-03-25,64.0,46.0,0.0
28939,1973-03-26,58.0,46.0,0.08
28940,1973-03-27,53.0,47.0,0.27
28941,1973-03-28,59.0,47.0,0.1
28942,1973-03-29,64.0,35.0,0.0
28943,1973-03-30,66.0,39.0,0.0
28944,1973-03-31,63.0,45.0,0.0
28945,1973-04-01,61.0,45.0,0.0
28946,1973-04-02,66.0,36.0,0.0
28947,1973-04-03,77.0,38.0,0.0
28948,1973-04-04,75.0,44.0,0.0
28949,1973-04-05,81.0,45.0,0.0
28950,1973-04-06,75.0,42.0,0.0
28951,1973-04-07,70.0,52.0,0.0
28952,1973-04-08,80.0,45.0,0.0
28953,1973-04-09,78.0,42.0,0.0
28954,1973-04-10,74.0,44.0,0.0
28955,1973-04-11,71.0,47.0,0.0
28956,1973-04-12,73.0,45.0,0.0
28957,1973-04-13,67.0,53.0,0.0
28958,1973-04-14,64.0,47.0,0.0
28959,1973-04-15,66.0,40.0,0.0
28960,1973-04-16,71.0,47.0,0.0
28961,1973-04-17,67.0,50.0,0.0
28962,1973-04-18,65.0,48.0,0.02
28963,1973-04-19,64.0,46.0,0.0
28964,1973-04-20,65.0,43.0,0.08
28965,1973-04-21,76.0,38.0,0.0
28966,1973-04-22,81.0,42.0,0.0
28967,1973-04-23,76.0,43.0,0.0
28968,1973-04-24,71.0,52.0,0.0
28969,1973-04-25,71.0,45.0,0.0
28970,1973-04-26,78.0,51.0,0.0
28971,1973-04-27,72.0,53.0,0.0
28972,1973-04-28,62.0,53.0,0.0
28973,1973-04-29,58.0,53.0,0.02
28974,1973-04-30,61.0,38.0,0.24
28975,1973-05-01,73.0,47.0,0.0
28976,1973-05-02,87.0,45.0,0.0
28977,1973-05-03,82.0,47.0,0.0
28978,1973-05-04,74.0,46.0,0.0
28979,1973-05-05,60.0,50.0,0.0
28980,1973-05-06,68.0,50.0,0.0
28981,1973-05-07,75.0,45.0,0.0
28982,1973-05-08,78.0,48.0,0.0
28983,1973-05-09,83.0,50.0,0.0
28984,1973-05-10,84.0,50.0,0.0
28985,1973-05-11,69.0,55.0,0.0
28986,1973-05-12,73.0,56.0,0.0
28987,1973-05-13,68.0,56.0,0.0
28988,1973-05-14,62.0,54.0,0.0
28989,1973-05-15,76.0,55.0,0.0
28990,1973-05-16,72.0,52.0,0.0
28991,1973-05-17,78.0,55.0,0.0
28992,1973-05-18,79.0,56.0,0.0
28993,1973-05-19,75.0,55.0,0.0
28994,1973-05-20,75.0,56.0,0.0
28995,1973-05-21,74.0,56.0,0.0
28996,1973-05-22,75.0,53.0,0.0
28997,1973-05-23,78.0,48.0,0.0
28998,1973-05-24,75.0,53.0,0.0
28999,1973-05-25,69.0,56.0,0.0
29000,1973-05-26,75.0,55.0,0.0
29001,1973-05-27,87.0,50.0,0.0
29002,1973-05-28,101.0,57.0,0.0
29003,1973-05-29,85.0,58.0,0.0
29004,1973-05-30,74.0,59.0,0.0
29005,1973-05-31,64.0,58.0,0.05
29006,1973-06-01,64.0,57.0,0.01
29007,1973-06-02,64.0,56.0,0.0
29008,1973-06-03,73.0,56.0,0.0
29009,1973-06-04,79.0,57.0,0.0
29010,1973-06-05,85.0,56.0,0.0
29011,1973-06-06,91.0,57.0,0.0
29012,1973-06-07,95.0,57.0,0.0
29013,1973-06-08,92.0,55.0,0.0
29014,1973-06-09,87.0,56.0,0.0
29015,1973-06-10,81.0,58.0,0.0
29016,1973-06-11,77.0,56.0,0.0
29017,1973-06-12,77.0,58.0,0.0
29018,1973-06-13,77.0,56.0,0.0
29019,1973-06-14,71.0,57.0,0.0
29020,1973-06-15,74.0,53.0,0.0
29021,1973-06-16,77.0,53.0,0.0
29022,1973-06-17,79.0,55.0,0.0
29023,1973-06-18,85.0,51.0,0.0
29024,1973-06-19,100.0,54.0,0.0
29025,1973-06-20,104.0,58.0,0.0
29026,1973-06-21,103.0,57.0,0.0
29027,1973-06-22,98.0,61.0,0.0
29028,1973-06-23,94.0,59.0,0.0
29029,1973-06-24,92.0,57.0,0.0
29030,1973-06-25,87.0,58.0,0.0
29031,1973-06-26,89.0,59.0,0.0
29032,1973-06-27,87.0,61.0,0.0
29033,1973-06-28,85.0,58.0,0.0
29034,1973-06-29,84.0,60.0,0.0
29035,1973-06-30,88.0,61.0,0.0
29036,1973-07-01,88.0,58.0,0.0
29037,1973-07-02,92.0,56.0,0.0
29038,1973-07-03,96.0,61.0,0.0
29039,1973-07-04,90.0,61.0,0.0
29040,1973-07-05,83.0,60.0,0.0
29041,1973-07-06,80.0,60.0,0.0
29042,1973-07-07,80.0,62.0,0.0
29043,1973-07-08,82.0,62.0,0.0
29044,1973-07-09,82.0,58.0,0.0
29045,1973-07-10,85.0,57.0,0.0
29046,1973-07-11,85.0,59.0,0.0
29047,1973-07-12,81.0,60.0,0.0
29048,1973-07-13,80.0,61.0,0.0
29049,1973-07-14,80.0,57.0,0.0
29050,1973-07-15,80.0,61.0,0.0
29051,1973-07-16,80.0,60.0,0.0
29052,1973-07-17,82.0,62.0,0.0
29053,1973-07-18,84.0,59.0,0.0
29054,1973-07-19,82.0,57.0,0.0
29055,1973-07-20,80.0,59.0,0.0
29056,1973-07-21,80.0,55.0,0.0
29057,1973-07-22,80.0,59.0,0.0
29058,1973-07-23,85.0,56.0,0.0
29059,1973-07-24,91.0,55.0,0.0
29060,1973-07-25,93.0,59.0,0.0
29061,1973-07-26,91.0,58.0,0.0
29062,1973-07-27,90.0,60.0,0.0
29063,1973-07-28,86.0,59.0,0.0
29064,1973-07-29,86.0,61.0,0.0
29065,1973-07-30,85.0,59.0,0.0
29066,1973-07-31,88.0,59.0,0.0
29067,1973-08-01,90.0,60.0,0.0
29068,1973-08-02,89.0,62.0,0.0
29069,1973-08-03,89.0,62.0,0.0
29070,1973-08-04,84.0,62.0,0.0
29071,1973-08-05,83.0,61.0,0.0
29072,1973-08-06,82.0,63.0,0.0
29073,1973-08-07,84.0,60.0,0.0
29074,1973-08-08,85.0,59.0,0.0
29075,1973-08-09,86.0,59.0,0.0
29076,1973-08-10,84.0,61.0,0.0
29077,1973-08-11,86.0,60.0,0.0
29078,1973-08-12,86.0,60.0,0.0
29079,1973-08-13,85.0,62.0,0.0
29080,1973-08-14,88.0,61.0,0.0
29081,1973-08-15,86.0,62.0,0.0
29082,1973-08-16,87.0,61.0,0.0
29083,1973-08-17,88.0,62.0,0.0
29084,1973-08-18,93.0,62.0,0.0
29085,1973-08-19,96.0,64.0,0.0
29086,1973-08-20,93.0,68.0,0.0
29087,1973-08-21,92.0,68.0,0.0
29088,1973-08-22,90.0,60.0,0.0
29089,1973-08-23,87.0,55.0,0.0
29090,1973-08-24,85.0,54.0,0.0
29091,1973-08-25,79.0,62.0,0.0
29092,1973-08-26,77.0,59.0,0.0
29093,1973-08-27,79.0,52.0,0.0
29094,1973-08-28,83.0,57.0,0.0
29095,1973-08-29,85.0,57.0,0.0
29096,1973-08-30,81.0,62.0,0.0
29097,1973-08-31,80.0,60.0,0.0
29098,1973-09-01,81.0,53.0,0.0
29099,1973-09-02,81.0,55.0,0.0
29100,1973-09-03,78.0,61.0,0.0
29101,1973-09-04,72.0,61.0,0.0
29102,1973-09-05,80.0,61.0,0.0
29103,1973-09-06,85.0,57.0,0.0
29104,1973-09-07,84.0,56.0,0.0
29105,1973-09-08,79.0,61.0,0.0
29106,1973-09-09,77.0,62.0,0.0
29107,1973-09-10,71.0,60.0,0.02
29108,1973-09-11,79.0,61.0,0.0
29109,1973-09-12,76.0,56.0,0.0
29110,1973-09-13,77.0,60.0,0.0
29111,1973-09-14,78.0,60.0,0.0
29112,1973-09-15,79.0,61.0,0.0
29113,1973-09-16,79.0,57.0,0.0
29114,1973-09-17,78.0,57.0,0.0
29115,1973-09-18,80.0,53.0,0.0
29116,1973-09-19,79.0,50.0,0.0
29117,1973-09-20,79.0,58.0,0.0
29118,1973-09-21,79.0,56.0,0.0
29119,1973-09-22,74.0,58.0,0.0
29120,1973-09-23,73.0,58.0,0.0
29121,1973-09-24,75.0,50.0,0.0
29122,1973-09-25,81.0,56.0,0.0
29123,1973-09-26,94.0,52.0,0.0
29124,1973-09-27,98.0,52.0,0.0
29125,1973-09-28,95.0,52.0,0.0
29126,1973-09-29,90.0,52.0,0.0
29127,1973-09-30,84.0,54.0,0.0
29128,1973-10-01,74.0,56.0,0.0
29129,1973-10-02,74.0,56.0,0.0
29130,1973-10-03,75.0,56.0,0.0
29131,1973-10-04,81.0,46.0,0.0
29132,1973-10-05,72.0,49.0,0.0
29133,1973-10-06,65.0,58.0,0.0
29134,1973-10-07,71.0,55.0,0.0
29135,1973-10-08,64.0,49.0,0.0
29136,1973-10-09,71.0,53.0,0.0
29137,1973-10-10,75.0,44.0,0.0
29138,1973-10-11,76.0,43.0,0.0
29139,1973-10-12,80.0,43.0,0.0
29140,1973-10-13,88.0,48.0,0.0
29141,1973-10-14,90.0,48.0,0.0
29142,1973-10-15,90.0,47.0,0.0
29143,1973-10-16,90.0,50.0,0.0
29144,1973-10-17,95.0,52.0,0.0
29145,1973-10-18,94.0,54.0,0.0
29146,1973-10-19,93.0,53.0,0.0
29147,1973-10-20,80.0,50.0,0.0
29148,1973-10-21,74.0,50.0,0.0
29149,1973-10-22,70.0,53.0,0.0
29150,1973-10-23,73.0,53.0,0.0
29151,1973-10-24,75.0,50.0,0.0
29152,1973-10-25,81.0,45.0,0.0
29153,1973-10-26,81.0,46.0,0.0
29154,1973-10-27,95.0,44.0,0.0
29155,1973-10-28,94.0,46.0,0.0
29156,1973-10-29,88.0,40.0,0.0
29157,1973-10-30,88.0,44.0,0.0
29158,1973-10-31,90.0,46.0,0.0
29159,1973-11-01,76.0,47.0,0.0
29160,1973-11-02,69.0,54.0,0.0
29161,1973-11-03,70.0,48.0,0.0
29162,1973-11-04,69.0,40.0,0.0
29163,1973-11-05,75.0,38.0,0.0
29164,1973-11-06,75.0,37.0,0.0
29165,1973-11-07,79.0,43.0,0.0
29166,1973-11-08,75.0,42.0,0.0
29167,1973-11-09,72.0,54.0,0.0
29168,1973-11-10,78.0,56.0,0.0
29169,1973-11-11,88.0,50.0,0.0
29170,1973-11-12,75.0,49.0,0.0
29171,1973-11-13,68.0,44.0,0.0
29172,1973-11-14,66.0,42.0,0.0
29173,1973-11-15,70.0,38.0,0.0
29174,1973-11-16,64.0,43.0,0.0
29175,1973-11-17,62.0,54.0,0.17
29176,1973-11-18,59.0,49.0,0.82
29177,1973-11-19,63.0,38.0,0.0
29178,1973-11-20,65.0,35.0,0.0
29179,1973-11-21,59.0,44.0,0.02
29180,1973-11-22,60.0,45.0,0.0
29181,1973-11-23,60.0,41.0,0.83
29182,1973-11-24,59.0,36.0,0.0
29183,1973-11-25,62.0,37.0,0.11
29184,1973-11-26,62.0,38.0,0.0
29185,1973-11-27,70.0,36.0,0.0
29186,1973-11-28,78.0,39.0,0.0
29187,1973-11-29,75.0,39.0,0.0
29188,1973-11-30,70.0,39.0,0.0
29189,1973-12-01,61.0,36.0,0.19
29190,1973-12-02,62.0,39.0,0.0
29191,1973-12-03,68.0,34.0,0.0
29192,1973-12-04,66.0,33.0,0.0
29193,1973-12-05,69.0,34.0,0.0
29194,1973-12-06,78.0,36.0,0.0
29195,1973-12-07,80.0,38.0,0.0
29196,1973-12-08,83.0,39.0,0.0
29197,1973-12-09,84.0,39.0,0.0
29198,1973-12-10,85.0,38.0,0.0
29199,1973-12-11,73.0,39.0,0.0
29200,1973-12-12,63.0,44.0,0.0
29201,1973-12-13,62.0,43.0,0.0
29202,1973-12-14,65.0,46.0,0.0
29203,1973-12-15,75.0,38.0,0.0
29204,1973-12-16,80.0,38.0,0.0
29205,1973-12-17,75.0,39.0,0.0
29206,1973-12-18,70.0,47.0,0.0
29207,1973-12-19,77.0,37.0,0.0
29208,1973-12-20,76.0,37.0,0.0
29209,1973-12-21,68.0,36.0,0.0
29210,1973-12-22,59.0,44.0,0.04
29211,1973-12-23,62.0,37.0,0.0
29212,1973-12-24,70.0,35.0,0.0
29213,1973-12-25,68.0,33.0,0.0
29214,1973-12-26,65.0,36.0,0.0
29215,1973-12-27,58.0,43.0,0.0
29216,1973-12-28,60.0,50.0,0.04
29217,1973-12-29,67.0,46.0,0.0
29218,1973-12-30,67.0,50.0,0.0
29219,1973-12-31,64.0,39.0,0.0
29220,1974-01-01,54.0,43.0,0.51
29221,1974-01-02,58.0,35.0,0.08
29222,1974-01-03,55.0,33.0,0.0
29223,1974-01-04,54.0,44.0,0.47
29224,1974-01-05,57.0,42.0,0.76
29225,1974-01-06,52.0,40.0,0.35
29226,1974-01-07,53.0,48.0,1.15
29227,1974-01-08,53.0,44.0,0.87
29228,1974-01-09,54.0,47.0,0.11
29229,1974-01-10,55.0,44.0,0.0
29230,1974-01-11,59.0,36.0,0.0
29231,1974-01-12,65.0,45.0,0.0
29232,1974-01-13,70.0,42.0,0.0
29233,1974-01-14,78.0,40.0,0.0
29234,1974-01-15,76.0,42.0,0.0
29235,1974-01-16,75.0,42.0,0.0
29236,1974-01-17,66.0,54.0,0.0
29237,1974-01-18,70.0,54.0,0.02
29238,1974-01-19,58.0,48.0,0.0
29239,1974-01-20,58.0,52.0,0.0
29240,1974-01-21,61.0,49.0,0.16
29241,1974-01-22,68.0,34.0,0.0
29242,1974-01-23,70.0,37.0,0.0
29243,1974-01-24,74.0,42.0,0.0
29244,1974-01-25,71.0,33.0,0.0
29245,1974-01-26,56.0,49.0,0.0
29246,1974-01-27,65.0,35.0,0.0
29247,1974-01-28,66.0,32.0,0.0
29248,1974-01-29,74.0,34.0,0.0
29249,1974-01-30,62.0,33.0,0.0
29250,1974-01-31,65.0,35.0,0.0
29251,1974-02-01,58.0,46.0,0.0
29252,1974-02-02,72.0,35.0,0.0
29253,1974-02-03,77.0,36.0,0.0
29254,1974-02-04,74.0,43.0,0.0
29255,1974-02-05,72.0,35.0,0.0
29256,1974-02-06,65.0,35.0,0.0
29257,1974-02-07,69.0,30.0,0.0
29258,1974-02-08,67.0,39.0,0.0
29259,1974-02-09,76.0,36.0,0.0
29260,1974-02-10,76.0,34.0,0.0
29261,1974-02-11,73.0,36.0,0.0
29262,1974-02-12,68.0,48.0,0.0
29263,1974-02-13,61.0,37.0,0.02
29264,1974-02-14,64.0,33.0,0.0
29265,1974-02-15,69.0,39.0,0.0
29266,1974-02-16,66.0,38.0,0.0
29267,1974-02-17,60.0,43.0,0.04
29268,1974-02-18,62.0,37.0,0.0
29269,1974-02-19,60.0,37.0,0.02
29270,1974-02-20,67.0,37.0,0.0
29271,1974-02-21,69.0,34.0,0.0
29272,1974-02-22,69.0,33.0,0.0
29273,1974-02-23,78.0,36.0,0.0
29274,1974-02-24,80.0,43.0,0.0
29275,1974-02-25,81.0,37.0,0.0
29276,1974-02-26,76.0,36.0,0.0
29277,1974-02-27,73.0,43.0,0.0
29278,1974-02-28,70.0,41.0,0.0
29279,1974-03-01,78.0,43.0,0.0
29280,1974-03-02,66.0,52.0,0.36
29281,1974-03-03,61.0,42.0,0.2
29282,1974-03-04,65.0,34.0,0.0
29283,1974-03-05,71.0,34.0,0.0
29284,1974-03-06,68.0,34.0,0.0
29285,1974-03-07,57.0,46.0,0.45
29286,1974-03-08,52.0,43.0,1.59
29287,1974-03-09,61.0,38.0,0.03
29288,1974-03-10,63.0,37.0,0.0
29289,1974-03-11,69.0,37.0,0.0
29290,1974-03-12,72.0,41.0,0.0
29291,1974-03-13,72.0,43.0,0.0
29292,1974-03-14,77.0,45.0,0.0
29293,1974-03-15,79.0,46.0,0.0
29294,1974-03-16,81.0,44.0,0.0
29295,1974-03-17,77.0,47.0,0.0
29296,1974-03-18,70.0,53.0,0.0
29297,1974-03-19,68.0,52.0,0.0
29298,1974-03-20,63.0,52.0,0.0
29299,1974-03-21,67.0,48.0,0.0
29300,1974-03-22,62.0,53.0,0.0
29301,1974-03-23,59.0,50.0,0.0
29302,1974-03-24,67.0,47.0,0.0
29303,1974-03-25,65.0,53.0,0.0
29304,1974-03-26,66.0,52.0,0.0
29305,1974-03-27,68.0,52.0,0.15
29306,1974-03-28,68.0,45.0,0.0
29307,1974-03-29,72.0,49.0,0.0
29308,1974-03-30,68.0,53.0,0.0
29309,1974-03-31,69.0,49.0,0.0
29310,1974-04-01,68.0,42.0,0.0
29311,1974-04-02,65.0,55.0,0.7
29312,1974-04-03,67.0,45.0,0.0
29313,1974-04-04,81.0,40.0,0.0
29314,1974-04-05,83.0,42.0,0.0
29315,1974-04-06,76.0,42.0,0.0
29316,1974-04-07,82.0,45.0,0.0
29317,1974-04-08,80.0,47.0,0.0
29318,1974-04-09,66.0,40.0,0.0
29319,1974-04-10,71.0,38.0,0.0
29320,1974-04-11,78.0,42.0,0.0
29321,1974-04-12,81.0,44.0,0.0
29322,1974-04-13,78.0,45.0,0.0
29323,1974-04-14,83.0,44.0,0.0
29324,1974-04-15,84.0,44.0,0.0
29325,1974-04-16,79.0,43.0,0.0
29326,1974-04-17,75.0,46.0,0.0
29327,1974-04-18,67.0,52.0,0.0
29328,1974-04-19,68.0,47.0,0.0
29329,1974-04-20,68.0,43.0,0.0
29330,1974-04-21,80.0,43.0,0.0
29331,1974-04-22,82.0,49.0,0.0
29332,1974-04-23,68.0,52.0,0.0
29333,1974-04-24,69.0,47.0,0.0
29334,1974-04-25,68.0,42.0,0.0
29335,1974-04-26,70.0,44.0,0.0
29336,1974-04-27,73.0,42.0,0.0
29337,1974-04-28,76.0,44.0,0.0
29338,1974-04-29,78.0,44.0,0.0
29339,1974-04-30,82.0,47.0,0.0
29340,1974-05-01,79.0,52.0,0.0
29341,1974-05-02,73.0,54.0,0.0
29342,1974-05-03,70.0,53.0,0.0
29343,1974-05-04,62.0,53.0,0.0
29344,1974-05-05,63.0,55.0,0.0
29345,1974-05-06,74.0,54.0,0.0
29346,1974-05-07,76.0,57.0,0.0
29347,1974-05-08,73.0,56.0,0.0
29348,1974-05-09,63.0,55.0,0.0
29349,1974-05-10,73.0,57.0,0.0
29350,1974-05-11,77.0,57.0,0.0
29351,1974-05-12,72.0,55.0,0.0
29352,1974-05-13,70.0,55.0,0.0
29353,1974-05-14,70.0,54.0,0.0
29354,1974-05-15,70.0,55.0,0.0
29355,1974-05-16,69.0,55.0,0.0
29356,1974-05-17,70.0,54.0,0.0
29357,1974-05-18,68.0,47.0,0.0
29358,1974-05-19,65.0,48.0,0.06
29359,1974-05-20,74.0,41.0,0.0
29360,1974-05-21,83.0,45.0,0.0
29361,1974-05-22,84.0,48.0,0.0
29362,1974-05-23,79.0,49.0,0.0
29363,1974-05-24,82.0,52.0,0.0
29364,1974-05-25,93.0,52.0,0.0
29365,1974-05-26,93.0,56.0,0.0
29366,1974-05-27,90.0,55.0,0.0
29367,1974-05-28,80.0,57.0,0.0
29368,1974-05-29,75.0,57.0,0.0
29369,1974-05-30,73.0,56.0,0.0
29370,1974-05-31,74.0,55.0,0.0
29371,1974-06-01,76.0,58.0,0.0
29372,1974-06-02,72.0,57.0,0.0
29373,1974-06-03,74.0,58.0,0.0
29374,1974-06-04,78.0,58.0,0.0
29375,1974-06-05,78.0,57.0,0.0
29376,1974-06-06,77.0,58.0,0.0
29377,1974-06-07,64.0,58.0,0.01
29378,1974-06-08,77.0,59.0,0.0
29379,1974-06-09,82.0,52.0,0.0
29380,1974-06-10,82.0,59.0,0.0
29381,1974-06-11,79.0,58.0,0.0
29382,1974-06-12,83.0,59.0,0.0
29383,1974-06-13,83.0,59.0,0.0
29384,1974-06-14,87.0,58.0,0.0
29385,1974-06-15,96.0,56.0,0.0
29386,1974-06-16,88.0,55.0,0.0
29387,1974-06-17,79.0,52.0,0.0
29388,1974-06-18,80.0,51.0,0.0
29389,1974-06-19,81.0,50.0,0.0
29390,1974-06-20,87.0,51.0,0.0
29391,1974-06-21,85.0,51.0,0.0
29392,1974-06-22,87.0,53.0,0.0
29393,1974-06-23,92.0,54.0,0.0
29394,1974-06-24,90.0,58.0,0.0
29395,1974-06-25,90.0,57.0,0.0
29396,1974-06-26,95.0,58.0,0.0
29397,1974-06-27,98.0,59.0,0.0
29398,1974-06-28,102.0,59.0,0.0
29399,1974-06-29,91.0,55.0,0.0
29400,1974-06-30,83.0,58.0,0.0
29401,1974-07-01,79.0,59.0,0.0
29402,1974-07-02,80.0,60.0,0.0
29403,1974-07-03,84.0,56.0,0.0
29404,1974-07-04,88.0,59.0,0.0
29405,1974-07-05,88.0,57.0,0.0
29406,1974-07-06,85.0,56.0,0.0
29407,1974-07-07,85.0,57.0,0.0
29408,1974-07-08,80.0,58.0,0.0
29409,1974-07-09,81.0,53.0,0.0
29410,1974-07-10,81.0,54.0,0.0
29411,1974-07-11,81.0,60.0,0.0
29412,1974-07-12,85.0,60.0,0.0
29413,1974-07-13,86.0,58.0,0.0
29414,1974-07-14,89.0,64.0,0.0
29415,1974-07-15,91.0,61.0,0.0
29416,1974-07-16,91.0,62.0,0.0
29417,1974-07-17,93.0,60.0,0.0
29418,1974-07-18,91.0,58.0,0.0
29419,1974-07-19,91.0,65.0,0.0
29420,1974-07-20,93.0,68.0,0.0
29421,1974-07-21,88.0,65.0,0.0
29422,1974-07-22,87.0,63.0,0.0
29423,1974-07-23,93.0,65.0,0.0
29424,1974-07-24,92.0,65.0,0.0
29425,1974-07-25,91.0,68.0,0.0
29426,1974-07-26,88.0,64.0,0.0
29427,1974-07-27,88.0,62.0,0.0
29428,1974-07-28,89.0,63.0,0.0
29429,1974-07-29,89.0,63.0,0.0
29430,1974-07-30,86.0,64.0,0.0
29431,1974-07-31,85.0,64.0,0.0
29432,1974-08-01,86.0,64.0,0.0
29433,1974-08-02,87.0,66.0,0.0
29434,1974-08-03,86.0,64.0,0.0
29435,1974-08-04,85.0,66.0,0.0
29436,1974-08-05,87.0,66.0,0.0
29437,1974-08-06,88.0,63.0,0.0
